"","Date","Total_Index","Journal_Index","Blue_Index"
"1",1889-10-01,NA,NA,NA
"2",1889-11-01,100,100,NA
"3",1889-12-01,117.373209840572,117.373209840572,100
"4",1890-01-01,112.370530065603,111.448655071052,96.5297197972852
"5",1890-02-01,107.359513846917,105.524100301532,93.0594395945703
"6",1890-03-01,102.338936612337,99.5995455320115,89.5891593918555
"7",1890-04-01,97.3073184694622,93.6749907624915,86.1188791891407
"8",1890-05-01,99.8843508648284,102.846715219797,82.6485989864259
"9",1890-06-01,97.6767663540243,102.661425341068,79.178318783711
"10",1890-07-01,95.4260303106706,102.476135462339,75.7080385809962
"11",1890-08-01,93.129014136902,102.290845583609,72.2377583782814
"12",1890-09-01,90.7822048925528,102.10555570488,68.7674781755666
"13",1890-10-01,88.5693497748457,102.353662112055,65.2971979728517
"14",1890-11-01,86.2880614579928,102.60176851923,61.8269177701369
"15",1890-12-01,83.9327600944446,102.849874926405,58.3566375674221
"16",1891-01-01,83.6257003827074,103.097981333581,57.7910244014346
"17",1891-02-01,83.3155320873095,103.346087740756,57.2254112354471
"18",1891-03-01,83.0022203591628,103.594194147931,56.6597980694595
"19",1891-04-01,82.6857294651073,103.842300555106,56.094184903472
"20",1891-05-01,82.3660227573797,104.090406962281,55.5285717374845
"21",1891-06-01,82.0430626416875,104.338513369456,54.962958571497
"22",1891-07-01,81.7168105438097,104.586619776631,54.3973454055095
"23",1891-08-01,81.387226874641,104.834726183806,53.831732239522
"24",1891-09-01,81.0542709935885,105.082832590981,53.2661190735345
"25",1891-10-01,80.7179011702252,105.330938998156,52.700505907547
"26",1891-11-01,80.3780745440993,105.579045405331,52.1348927415594
"27",1891-12-01,80.0347470825873,105.827151812507,51.5692795755719
"28",1892-01-01,81.0190097016487,106.075258219682,52.7218670714247
"29",1892-02-01,81.9955511997674,106.323364626857,53.8744545672774
"30",1892-03-01,82.9646442234717,106.571471034032,55.0270420631301
"31",1892-04-01,83.9265467939464,106.819577441207,56.1796295589829
"32",1892-05-01,84.8815033646402,107.067683848382,57.3322170548356
"33",1892-06-01,85.8297457830447,107.315790255557,58.4848045506883
"34",1892-07-01,86.7714941670272,107.563896662732,59.6373920465411
"35",1892-08-01,87.7069577047938,107.812003069907,60.7899795423938
"36",1892-09-01,88.6363353864444,108.060109477082,61.9425670382465
"37",1892-10-01,89.5598166741185,108.308215884257,63.0951545340993
"38",1892-11-01,90.4775821169028,108.556322291432,64.247742029952
"39",1892-12-01,91.3898039159498,108.804428698608,65.4003295258048
"40",1893-01-01,89.2797959858067,109.052535105783,62.2732642043334
"41",1893-02-01,87.1082453876518,109.300641512958,59.1461988828621
"42",1893-03-01,84.8704282394053,109.548747920133,56.0191335613908
"43",1893-04-01,82.5609562465292,109.796854327308,52.8920682399195
"44",1893-05-01,80.1736374060648,110.044960734483,49.7650029184482
"45",1893-06-01,77.7012966769126,110.293067141658,46.6379375969769
"46",1893-07-01,75.1355415725781,110.541173548833,43.5108722755055
"47",1893-08-01,72.4664504533802,110.789279956008,40.3838069540342
"48",1893-09-01,69.6821498448232,111.037386363183,37.2567416325629
"49",1893-10-01,66.7682282560887,111.285492770358,34.1296763110916
"50",1893-11-01,63.7069017744115,111.533599177533,31.0026109896203
"51",1893-12-01,60.475789326874,111.781705584709,27.875545668149
"52",1894-01-01,65.4477287748268,112.029811991884,32.5751610171794
"53",1894-02-01,70.0872774695681,112.277918399059,37.2747763662098
"54",1894-03-01,74.4565972808808,112.526024806234,41.9743917152402
"55",1894-04-01,78.6007662076929,112.774131213409,46.6740070642706
"56",1894-05-01,82.5536987206728,113.022237620584,51.373622413301
"57",1894-06-01,86.3416646279705,113.270344027759,56.0732377623315
"58",1894-07-01,89.9854992942327,113.518450434934,60.7728531113619
"59",1894-08-01,93.5020548970655,113.766556842109,65.4724684603923
"60",1894-09-01,96.9051887720852,114.014663249284,70.1720838094227
"61",1894-10-01,100.20645740755,114.262769656459,74.8716991584531
"62",1894-11-01,103.415616594531,114.510876063635,79.5713145074835
"63",1894-12-01,106.540990042898,114.75898247081,84.270929856514
"64",1895-01-01,105.108991011655,115.007088877985,81.8438672394159
"65",1895-02-01,103.650392433617,115.25519528516,79.4168046223178
"66",1895-03-01,102.1640550281,115.503301692335,76.9897420052197
"67",1895-04-01,100.64874989742,115.75140809951,74.5626793881216
"68",1895-05-01,99.1031482851554,115.999514506685,72.1356167710235
"69",1895-06-01,97.5258097742987,116.24762091386,69.7085541539255
"70",1895-07-01,95.9151686242747,116.495727321035,67.2814915368274
"71",1895-08-01,94.2695178745525,116.74383372821,64.8544289197293
"72",1895-09-01,92.5869907512133,116.991940135385,62.4273663026312
"73",1895-10-01,90.8655387945127,117.24004654256,60.0003036855331
"74",1895-11-01,89.1029059708834,117.488152949736,57.573241068435
"75",1895-12-01,87.2965978287942,117.736259356911,55.146178451337
"76",1896-01-01,86.8772366186995,117.984365764086,54.5027672520478
"77",1896-02-01,86.4536740479314,118.232472171261,53.8593560527587
"78",1896-03-01,86.0258480582181,118.480578578436,53.2159448534696
"79",1896-04-01,85.5936947195906,118.728684985611,52.5725336541805
"80",1896-05-01,85.1571481511125,118.976791392786,51.9291224548914
"81",1896-06-01,84.7161404372022,119.224897799961,51.2857112556022
"82",1896-07-01,84.2706015392449,119.473004207136,50.6423000563131
"83",1896-08-01,83.820459202165,119.721110614311,49.998888857024
"84",1896-09-01,83.3656388556019,119.969217021486,49.3554776577349
"85",1896-10-01,82.9060635093034,120.217323428661,48.7120664584458
"86",1896-11-01,82.4416536423175,120.465429835837,48.0686552591566
"87",1896-12-01,81.9723270855247,120.713536243012,47.4252440598675
"88",1897-01-01,83.5945435168816,120.961642650187,49.2197273630709
"89",1897-02-01,85.1920075380896,121.209749057362,51.0142106662743
"90",1897-03-01,86.7660863214343,121.457855464537,52.8086939694776
"91",1897-04-01,88.3180302503504,121.705961871712,54.603177272681
"92",1897-05-01,89.8489863251645,121.954068278887,56.3976605758844
"93",1897-06-01,91.3600096574643,122.202174686062,58.1921438790877
"94",1897-07-01,92.8520733756596,122.450281093237,59.9866271822911
"95",1897-08-01,94.3260772019082,122.698387500412,61.7811104854945
"96",1897-09-01,95.7828549117032,122.946493907587,63.5755937886978
"97",1897-10-01,97.2231808488438,123.194600314763,65.3700770919012
"98",1897-11-01,98.6477756378325,123.442706721938,67.1645603951046
"99",1897-12-01,100.057311211185,123.690813129113,68.959043698308
"100",1898-01-01,99.125737237841,123.938919536288,67.545461515295
"101",1898-02-01,98.1811322977118,124.187025943463,66.131879332282
"102",1898-03-01,97.2231165708945,124.435132350638,64.718297149269
"103",1898-04-01,96.2512896144065,124.683238757813,63.304714966256
"104",1898-05-01,95.2652287526599,124.931345164988,61.891132783243
"105",1898-06-01,94.2644873021572,125.179451572163,60.4775506002301
"106",1898-07-01,93.2485926090155,125.427557979338,59.0639684172171
"107",1898-08-01,92.2170438745864,125.675664386513,57.6503862342041
"108",1898-09-01,91.169309740473,125.923770793688,56.2368040511911
"109",1898-10-01,90.1048255995364,126.171877200864,54.8232218681781
"110",1898-11-01,89.0229905938522,126.419983608039,53.4096396851652
"111",1898-12-01,87.9231642538244,126.668090015214,51.9960575021522
"112",1899-01-01,99.1795828072062,126.916196422389,66.0326192836944
"113",1899-02-01,109.320042381412,127.164302829564,80.0691810652366
"114",1899-03-01,118.631062010722,127.412409236739,94.1057428467788
"115",1899-04-01,127.294780994217,127.660515643914,108.142304628321
"116",1899-05-01,135.435478549734,127.908622051089,122.178866409863
"117",1899-06-01,143.14241725876,128.156728458264,136.215428191405
"118",1899-07-01,150.482256676401,128.404834865439,150.251989972948
"119",1899-08-01,157.50632595937,128.652941272614,164.28855175449
"120",1899-09-01,167.950662037765,134.766499990991,178.325113536032
"121",1899-10-01,178.348116880486,140.880058709368,192.361675317574
"122",1899-11-01,188.706439913678,146.993617427745,206.398237099116
"123",1899-12-01,198.623733609735,152.480092086415,220.434798880659
"124",1900-01-01,198.495511082444,157.966566745085,212.504053568373
"125",1900-02-01,198.109580324028,163.453041403755,204.573308256086
"126",1900-03-01,197.464430320796,168.939516062425,196.6425629438
"127",1900-04-01,196.557508625699,174.425990721095,188.711817631514
"128",1900-05-01,195.385170066305,179.912465379765,180.781072319228
"129",1900-06-01,193.942601550067,185.398940038436,172.850327006942
"130",1900-07-01,192.223719243096,190.885414697106,164.919581694656
"131",1900-08-01,189.723465113023,195.345919594264,156.98883638237
"132",1900-09-01,186.96787516091,199.806424491422,149.058091070083
"133",1900-10-01,186.921877381565,210.9308551646,141.127345757797
"134",1900-11-01,186.320919530644,222.055285837778,133.196600445511
"135",1900-12-01,177.959317641427,215.397061710346,125.265855133225
"136",1901-01-01,173.764151146237,208.738837582915,123.238988200823
"137",1901-02-01,169.558607937977,202.080613455484,121.212121268421
"138",1901-03-01,165.341896209883,195.422389328053,119.185254336018
"139",1901-04-01,161.546668604359,189.781400022362,117.158387403616
"140",1901-05-01,157.745204191382,184.140410716671,115.131520471214
"141",1901-06-01,159.197854315894,190.908367837043,113.104653538812
"142",1901-07-01,160.537105582335,197.676324957416,111.07778660641
"143",1901-08-01,161.765774486719,204.444282077788,109.050919674007
"144",1901-09-01,161.348161173279,207.241948256743,107.024052741605
"145",1901-10-01,160.888101312272,210.039614435698,104.997185809203
"146",1901-11-01,158.343737869847,207.453490397181,102.970318876801
"147",1901-12-01,155.797311508174,204.867366358665,100.943451944398
"148",1902-01-01,158.634185809276,198.085559662857,108.23600884404
"149",1902-02-01,161.06119856349,191.30375296705,115.528565743681
"150",1902-03-01,163.09664803172,184.521946271243,122.821122643322
"151",1902-04-01,164.755047439513,177.740139575436,130.113679542963
"152",1902-05-01,170.091301821694,179.386098420032,137.406236442604
"153",1902-06-01,175.345525891503,181.032057264629,144.698793342246
"154",1902-07-01,180.524882332334,182.678016109225,151.991350241887
"155",1902-08-01,185.635637818295,184.323974953821,159.283907141528
"156",1902-09-01,190.683308423872,185.969933798418,166.576464041169
"157",1902-10-01,195.672776315226,187.615892643014,173.86902094081
"158",1902-11-01,200.60838433752,189.26185148761,181.161577840452
"159",1902-12-01,205.494013387929,190.907810332207,188.454134740093
"160",1903-01-01,206.930096978955,192.553769176803,189.463831978642
"161",1903-02-01,210.395026005925,198.000973903102,190.473529217191
"162",1903-03-01,213.834001080628,203.448178629402,191.483226455739
"163",1903-04-01,217.24825473653,208.895383355701,192.492923694288
"164",1903-05-01,220.63893462349,214.342588082,193.502620932837
"165",1903-06-01,224.00711121594,219.7897928083,194.512318171386
"166",1903-07-01,224.425822941108,219.472952429923,195.522015409935
"167",1903-08-01,224.842084909172,219.156112051547,196.531712648484
"168",1903-09-01,225.255910701228,218.83927167317,197.541409887033
"169",1903-10-01,225.66731371956,218.522431294793,198.551107125582
"170",1903-11-01,226.076307190718,218.205590916417,199.560804364131
"171",1903-12-01,222.729901751363,210.727400032548,200.57050160268
"172",1904-01-01,219.292034914754,203.24920914868,201.580198841228
"173",1904-02-01,215.758334721135,195.771018264811,202.589896079777
"174",1904-03-01,212.124011860805,188.292827380942,203.599593318326
"175",1904-04-01,208.383801663927,180.814636497074,204.609290556875
"176",1904-05-01,207.608588259655,178.590532442628,205.618987795424
"177",1904-06-01,206.817725082881,176.366428388183,206.628685033973
"178",1904-07-01,206.011031898255,174.142324333737,207.638382272522
"179",1904-08-01,205.188321999924,171.918220279292,208.648079511071
"180",1904-09-01,204.349401938297,169.694116224847,209.65777674962
"181",1904-10-01,204.975637875283,169.91746639963,210.667473988168
"182",1904-11-01,205.601253797449,170.140816574414,211.677171226717
"183",1904-12-01,206.226255347497,170.364166749198,212.686868465266
"184",1905-01-01,206.496621299773,170.587516923982,NA
"185",1905-02-01,206.766987252049,170.810867098766,NA
"186",1905-03-01,202.99897745302,167.698102195807,NA
"187",1905-04-01,199.230967653992,164.585337292848,NA
"188",1905-05-01,195.462957854963,161.472572389889,NA
"189",1905-06-01,191.694948055934,158.35980748693,NA
"190",1905-07-01,187.926938256906,155.247042583971,NA
"191",1905-08-01,191.515431627343,158.211508393183,NA
"192",1905-09-01,195.103924997779,161.175974202395,NA
"193",1905-10-01,198.692418368216,164.140440011607,NA
"194",1905-11-01,202.280911738654,167.10490582082,NA
"195",1905-12-01,205.869405109091,170.069371630032,NA
"196",1906-01-01,202.099520599935,166.955058023063,NA
"197",1906-02-01,198.32963609078,163.840744416094,NA
"198",1906-03-01,194.559751581624,160.726430809125,NA
"199",1906-04-01,190.789867072469,157.612117202156,NA
"200",1906-05-01,187.019982563313,154.497803595186,NA
"201",1906-06-01,185.478368163354,153.224271026527,NA
"202",1906-07-01,183.936753763394,151.950738457867,NA
"203",1906-08-01,182.395139363434,150.677205889208,NA
"204",1906-09-01,180.853524963474,149.403673320548,NA
"205",1906-10-01,179.311910563514,148.130140751889,NA
"206",1906-11-01,177.770296163555,146.856608183229,NA
"207",1906-12-01,176.228681763595,145.58307561457,NA
"208",1907-01-01,174.687067363635,144.309543045911,NA
"209",1907-02-01,173.145452963675,143.036010477251,NA
"210",1907-03-01,171.603838563715,141.762477908592,NA
"211",1907-04-01,170.062224163755,140.488945339932,NA
"212",1907-05-01,168.520609763796,139.215412771273,NA
"213",1907-06-01,166.978995363836,137.941880202613,NA
"214",1907-07-01,165.437380963876,136.668347633954,NA
"215",1907-08-01,163.895766563916,135.394815065294,NA
"216",1907-09-01,160.815326971603,132.850054101267,NA
"217",1907-10-01,157.734887379289,130.305293137241,NA
"218",1907-11-01,154.654447786976,127.760532173214,NA
"219",1907-12-01,151.574008194663,125.215771209188,NA
"220",1908-01-01,148.49356860235,122.671010245161,NA
"221",1908-02-01,142.49994462389,117.719658375935,NA
"222",1908-03-01,136.50632064543,112.768306506709,NA
"223",1908-04-01,130.51269666697,107.816954637483,NA
"224",1908-05-01,124.51907268851,102.865602768257,NA
"225",1908-06-01,118.52544871005,97.9142508990303,NA
"226",1908-07-01,118.260898298386,97.6957049608796,NA
"227",1908-08-01,117.996347886723,97.4771590227289,NA
"228",1908-09-01,117.731797475059,97.2586130845782,NA
"229",1908-10-01,117.467247063395,97.0400671464275,NA
"230",1908-11-01,117.202696651732,96.8215212082768,NA
"231",1908-12-01,116.938146240068,96.6029752701261,NA
"232",1909-01-01,116.673595828405,96.3844293319754,NA
"233",1909-02-01,116.409045416741,96.1658833938246,NA
"234",1909-03-01,116.144495005077,95.9473374556739,NA
"235",1909-04-01,115.879944593414,95.7287915175232,NA
"236",1909-05-01,116.444160522106,96.1948920942723,NA
"237",1909-06-01,117.008376450798,96.6609926710213,NA
"238",1909-07-01,117.57259237949,97.1270932477704,NA
"239",1909-08-01,118.136808308182,97.5931938245195,NA
"240",1909-09-01,118.701024236875,98.0592944012685,NA
"241",1909-10-01,119.265240165567,98.5253949780176,NA
"242",1909-11-01,119.829456094259,98.9914955547666,NA
"243",1909-12-01,120.393672022951,99.4575961315157,NA
"244",1910-01-01,120.957887951643,99.9236967082648,NA
"245",1910-02-01,121.522103880335,100.389797285014,NA
"246",1910-03-01,121.364993505295,100.26000790351,NA
"247",1910-04-01,121.207883130254,100.130218522005,NA
"248",1910-05-01,121.050772755213,100.000429140501,NA
"249",1910-06-01,120.893662380172,99.8706397589969,NA
"250",1910-07-01,120.736552005131,99.7408503774927,NA
"251",1910-08-01,122.200329320046,100.950081482143,NA
"252",1910-09-01,123.664106634961,102.159312586794,NA
"253",1910-10-01,125.127883949876,103.368543691445,NA
"254",1910-11-01,126.59166126479,104.577774796095,NA
"255",1910-12-01,128.055438579705,105.787005900746,NA
"256",1911-01-01,130.19847215891,107.557372769997,NA
"257",1911-02-01,132.341505738116,109.327739639248,NA
"258",1911-03-01,134.484539317321,111.098106508499,NA
"259",1911-04-01,136.627572896527,112.86847337775,NA
"260",1911-05-01,138.770606475732,114.638840247001,NA
"261",1911-06-01,140.913640054937,116.409207116251,NA
"262",1911-07-01,143.056673634143,118.179573985502,NA
"263",1911-08-01,145.199707213348,119.949940854753,NA
"264",1911-09-01,147.342740792554,121.720307724004,NA
"265",1911-10-01,149.485774371759,123.490674593255,NA
"266",1911-11-01,151.628807950964,125.261041462506,NA
"267",1911-12-01,153.77184153017,127.031408331757,NA
"268",1912-01-01,155.914875109375,128.801775201008,NA
"269",1912-02-01,158.057908688581,130.572142070258,NA
"270",1912-03-01,160.200942267786,132.342508939509,NA
"271",1912-04-01,159.006672417797,131.355918810506,NA
"272",1912-05-01,157.812402567808,130.369328681504,NA
"273",1912-06-01,156.618132717819,129.382738552501,NA
"274",1912-07-01,155.42386286783,128.396148423498,NA
"275",1912-08-01,154.229593017841,127.409558294495,NA
"276",1912-09-01,152.45748577722,125.945614855626,NA
"277",1912-10-01,150.6853785366,124.481671416757,NA
"278",1912-11-01,148.91327129598,123.017727977888,NA
"279",1912-12-01,147.14116405536,121.553784539019,NA
"280",1913-01-01,145.369056814739,120.08984110015,NA
"281",1913-02-01,143.099709665755,118.215126188365,NA
"282",1913-03-01,140.830362516771,116.340411276581,NA
"283",1913-04-01,138.561015367786,114.465696364797,NA
"284",1913-05-01,136.291668218802,112.590981453013,NA
"285",1913-06-01,134.022321069818,110.716266541229,NA
"286",1913-07-01,131.917246689091,108.97725788681,NA
"287",1913-08-01,129.812172308364,107.238249232391,NA
"288",1913-09-01,127.707097927637,105.499240577972,NA
"289",1913-10-01,125.602023546909,103.760231923554,NA
"290",1913-11-01,123.496949166182,102.021223269135,NA
"291",1913-12-01,NA,NA,NA
"292",1914-01-01,NA,NA,NA
"293",1914-02-01,NA,NA,NA
"294",1914-03-01,NA,NA,NA
"295",1914-04-01,NA,NA,NA
"296",1914-05-01,NA,NA,NA
"297",1914-06-01,NA,NA,NA
"298",1914-07-01,NA,NA,NA
"299",1914-08-01,NA,NA,NA
